"","Time","GDP_2011","Ex_2011","Im_2011","Inv_current","Inv_index","Budget_in","Tax_pi","Tax_ndfl","Tax_nds","Tax_ndpi","Insurance","Budget_out","Out_general","Out_defense","Out_economy","Out_educ","Out_soc","Brent","IPC","Budget_in_r","Tax_pi_r","Tax_ndfl_r","Tax_nds_r","Tax_ndpi_r","Insurance_r","Budget_out_r","Out_general_r","Out_defense_r","Out_economy_r","Out_educ_r","Out_soc_r","INDEXDefl"
"11","2006q02",12978.3837707602,3826.38670071084,1931.71019499018,1119.38114458738,NA,2907890113931.55,404225019496.981,223609652537.125,209633691878.835,283288054954.062,404481516648.13,2171952568810.84,204177563660.87,168834499756.383,226586032840.977,242584731115.662,614118680725.329,71.42666667,1.01852647385773,4358777859824.3,666001857050.694,360844397601.215,339122517245.385,460411997760.642,617055010271.573,3426697269788.65,320256237079.321,271485660646.331,366831812914.833,391584972201.446,1036985501453.7,62.1748392485359
"12","2006q03",13236.9931026986,3901.52591389616,2037.04088877856,1204.86840932457,NA,2491042996499.66,419815349668.801,239392887923.353,214201686712.713,287548981322.573,359992567148.259,1906045291175.89,211172657395.21,170578418688.242,243033761376.554,259139459212.543,576478540022.738,68.72333333,1.02230243914719,4132559160305.86,641051317619.464,378293701970.322,343215945537.817,453468982665.101,608292244276.161,3082276653801.73,313590525002.729,268743387600.233,383781211239.518,409456149172.553,915931763749.415,63.3923262805435
"13","2006q04",13518.0368358556,3913.37386906457,2180.991116559,1308.17932005288,NA,2697765388289.85,451798516024.083,257341837102.461,213228733382.326,280261236074.086,433480643797.423,2194495989059.73,187770624853.673,178064594870.758,260593402167.519,276293608429.325,644755999761.837,60.50666667,1.01873612973491,4313343765285.72,720577666222.825,399069823638.159,334118171230.171,436756261850.928,678835984086.427,3428169279253.27,338727524660.429,275864158687.463,404447593787.787,427363083344.132,1000069258849.26,64.5169546836025
"14","2007q01",13803.3203143779,3964.70022740656,2358.77753198241,1414.71925157209,140.787627385453,3102951791989.01,458931025820.033,280345388434.887,256057530611.131,277423474102.492,473291623743.939,2402508510510.21,234283603693.764,187678091562.334,290638787116.382,294410618258.303,699215968084.906,62.09666667,1.01844975070299,4423985633962.58,672621015402.205,426426986661.51,387381282972.665,420226367457.509,707058315572.275,3614311558857.98,320977984680.91,284956635847.422,440801445385.424,447108925125.615,1080716996182.85,65.7134415386306
"15","2007q02",14091.6216405829,4071.61909833983,2466.63070672049,1568.30871926213,147.136227641808,2870336121805.01,494063114290.556,299175220003.052,321705545769.351,296483470943.959,402071486903.832,2473517488307.46,261986078414.639,201321960485.825,325711721590.068,310098023275.504,579247119513.657,69.78666667,1.02727485174809,4434227525554.75,797962051855.483,444289665881.873,478421001548.861,440995058422.183,612280485326.651,3688859780270.53,410556052283.394,298689013749.034,482057895536.009,459051017553.902,834354125450.224,67.3354791593137
"16","2007q03",14307.5420111454,4086.91484976944,2529.82078300873,1714.7100241516,154.441420719385,3296353393203.25,488017509144.633,322033321915.883,360843185529.451,314181161939.219,479833289277.745,2847389548863.32,281977461139.332,212819200339.452,357746649836.565,333788910928.24,699711998280.7,77.77666667,1.03044684449814,4840407345639.46,710169245924.16,463889017930.644,518552872628.653,449393087020.28,676270029028.845,4081563647471.12,414800329497.596,306505193142.36,513331922854.116,478552953126.856,993766253413.066,69.4842177243531
"17","2007q04",14756.5629678651,4254.56626530137,2682.50621898847,1923.30298374068,162.861845979924,4006151275235.22,577655947765.332,355500716634.381,375791005834.751,359280833753.056,499845647682.393,3149606239634.56,368835753045.603,219220105126.085,433309476343.295,360844555507.466,743680047822.153,90.99666667,1.03801376987016,5246123827990.95,905522066149.611,492918224398.159,525215322739,503315739869.526,689706814890.606,4347221503371.92,485467791013.857,303806706334.472,602799019119.822,500112376759.748,1054240632259.6,72.1101835371354
"18","2008q01",15134.6878102308,4260.94003963181,2875.20661730968,2079.6864301029,171.826602723588,3823598507095.7,572351124147.798,383276175750.876,295138304736.145,404582366162.471,487610429768.05,3167907285066.92,337517552869.965,228019907567.299,443935213948.082,373074463303.491,779005200232.348,97.51,1.03440190208591,5304566057606.07,821423916122.885,515124924096.667,397045754799.243,543280341553.72,665002439596.113,4288038565169.93,466819492184.683,304901717688.539,596079371251.176,500551485274.872,1040484357867.76,74.7851393575202
"19","2008q02",15219.9121832014,4164.11116995021,3002.89153860682,2194.56228720753,173.775738997601,4095346162769.42,628180938578.211,411469843870.975,309891602817.443,396763349746.028,549987720836.631,3460563657828.54,314034032639.688,246745452638.333,526764840213.359,400456268977.346,896427598762.622,127.0933333,1.03684020344505,5384558921570.89,809198995210.755,531780010383.99,397922684333.131,520962387814.998,704940676459.615,4463487551220.01,426388356406.662,319285814876.552,683983508624.848,518991516936.038,1157835745415.48,77.3487773750238
"20","2008q03",15074.0830726667,4119.82512801069,2870.72560795999,2215.49867410581,168.50375032579,4316124437380.71,571266444981.164,428822975115.83,310430775229.609,378402559020.658,538666766545.694,3532620636506.53,335147038640.47,264346722855.189,567400666802.861,421301958152.855,923798971818.63,112.6966667,1.03266261096562,5125341083991.48,780574230133.304,536481284761.751,388646615558.571,517393285820.173,679106906767.372,4461237219348.96,418140537069.419,331079186035.375,713458623628.172,527291498807.441,1166371878563.54,79.6771607175891
"21","2008q04",14463.5024204951,3916.09895063765,2543.43253106782,2133.66993267594,157.716001503308,3660105675509.58,480304159252.853,419823714485.604,247634221876.997,326320880497.935,529315229971.364,3785803231101.54,320596805793.259,284659589060.817,616476105773.186,429167744281.501,970975530991.566,54.89333333,1.02849553327081,4406588240216.04,541425240982.519,511179363129.012,295845055557.988,414361369880.025,652941921187.7,4579027713932.47,381351674196.472,346588543843.817,751682237057.031,522955335362.159,1179962974941.69,82.062970864921
"22","2009q01",13825.3444175289,3798.51885247801,2141.52236990188,2058.85327661965,148.456365412203,3385480151206.74,423430166274.471,412584695109.634,271466792189.527,274940107596.724,562385939389.795,3851836331227.96,318372920640.907,292398032405.336,706600052116.445,436916502791.594,1037168623225.9,46.81666667,1.03146828403252,4039105787377.04,517773016267.442,487007804838.074,323303920969.892,362956924774.291,656204002024.406,4571932295881.17,381435372802.666,344690237052.192,837868423456.993,517099007169.379,1221799622917.39,84.7932745817877
"23","2009q02",13703.4994822936,3923.06771563219,1933.60927238279,1965.33446601968,139.71781007105,3233064132354.85,336784767930.793,409995022182.498,276010796669.848,273327743570.368,504620228029.918,3911846705783.62,335391557155.357,301441824775.116,688408043060.222,443248337239.787,1070557841302.54,61.95333333,1.02210384600828,3691564290482.79,371792299287.021,472845116525.305,319085133736.756,323254958605.085,588709255102.115,4541300592386.45,374325209428.726,347493208263.121,798269955954.156,512141415657.357,1232332097970.84,87.0320849935805
"24","2009q03",13819.672912663,4022.05188622889,1908.76552416009,1973.48997423388,139.789899125922,3378904145330.43,361930622669.005,418665280720.494,285400821596.976,281689541136.458,526361948147.044,4105974773028.41,324592522364.277,306438624143.685,709164938829.822,445040928773.229,1181699729606.85,69.92,1.01718825348208,3787687429612.5,401517917635.877,475146973678.379,317771554980.173,325144767509.557,595174931185.276,4640591141584.08,367711781343.467,347698120413.698,805876174839.687,506015927952.382,1339466611565.44,88.3368979366713
"25","2009q04",13966.9073898206,4095.87800201153,2076.94135766118,2002.5311892481,139.22029558928,3597837138215.43,361190510357.305,420720218702.1,323346298353.065,301354494372.708,542969999197.392,3996018785623.87,313909437717.174,303671323546.448,633357703911.609,447201459422.662,1270841992960.98,77.12666667,1.01434880712303,3989791060011.72,385140833979.742,470966739408.769,358980719951.52,341558442510.679,595007938087.516,4503523562438.41,358469919320.262,339068029983.527,709078665230.723,500360500203.846,1422573779263.59,89.1821166933113
"26","2010q01",14291.6018075516,4221.59956477463,2265.36413250819,2078.9193665406,142.549666536121,3740970097562.21,395966088138.479,431273803367.518,326997797501.317,334914450212.867,495272822040.861,4165171920480.11,355599817640.322,313344410772.033,633418283937.235,457723458915.513,1351288906166.84,77.12666667,1.01391535854848,4103866881994.48,425423864760.765,476556814273.978,362207184854.624,365563309240.359,553983675201.232,4580892751761.41,382011133829.784,346187171728.713,697131636701.961,504712890241.406,1495058637581.31,90.3518325905806
"27","2010q02",14402.3052940584,4199.54182220182,2388.22042905929,2181.75415948813,145.999849868523,3963226312104.9,457167619491.765,441123732291.794,289925695509.253,347498309408.663,580202035641.757,4284870778307.63,347230359909.151,309957806822.72,573597767762.201,462302645545.091,1465365923601.73,78.87,1.01809503220725,4254354836537.09,474752895776.506,478881889818.042,314214816754.042,376564678741.642,621719400630.274,4635793771863.44,366154165146.278,335723378377.971,620172331425.294,500079943702.082,1592236817144.76,92.1523795513716
"28","2010q03",14415.9624269748,4194.98194848844,2586.77326775743,2253.4884325451,146.84713089653,3959641740309.99,469622484721.588,446004630540.595,317151700276.08,368020587541.148,607496091456.335,4317217402592.36,354973838789.277,313320616685.963,603997468424.472,474752929502.754,1475482760854.78,78.26333333,1.02533815494797,4208722795100.25,480985823415.993,472166284595.159,333871383897.33,387075111454.917,634781239575.825,4574100271171.51,375869396872.862,331736711612.5,638909423100.162,502115381992.052,1560630005995.24,94.4806376425383
"29","2010q04",14645.3754840257,4227.14851620278,2713.79965688348,2366.18424424211,151.293378638636,4179013649252.95,514337327684.677,463010979018.459,364330283251.379,401241222640.464,641344647298.385,4444300696618.5,355077850816.113,325880809301.105,608032939640.467,488927056823.714,1544066195391.73,84.355,1.02314885640174,4358555292398.31,515795954513.281,478592935284.57,372550780652.495,419438966252.035,674895368837.382,4603851656907.02,365789095666.373,337581452298.406,629654500975.194,506319204821.127,1595755024955.29,96.9025214506704
"30","2011q01",14762.5300886043,4212.47280782527,2852.28677329675,2462.52354165854,152.353224167543,4740848761656.29,548497142915.101,476983715379.925,388841046202.13,436306933595.242,813321025659.603,4648151880298.89,323723406817.615,322968461734.242,621442494218.135,500833190839.022,1577799533027.32,109.9433333,1.02390805756102,4746280447115.99,539316576813.339,480836180799.292,385686718777.479,442106547298.174,809903796777.962,4715299987385.58,321606276480.268,323830516037.651,630798773553.787,506965679329.012,1598264659349.86,99.1551661858275
"31","2011q02",14905.7182726022,4233.35115018213,2999.57193349957,2589.41000179735,158.529850324659,5151287405847.5,552678882082.38,489956602335.847,442553680867.464,490367650614.407,816786780961.863,4799430643315.4,338927636392.387,369573827283.269,670647827494.966,538255715932.23,1582450439921.23,111.3933333,1.01542002943787,5049207464852.45,545154928337.373,487420613750.165,440146547110.883,493630468728.465,823388855354.186,4784885371762.46,353124176368.561,367305454480.966,669454811269.762,537441036971.174,1569107460231.4,100.775836717682
"32","2011q03",15155.8409573733,4198.51805853824,3004.14363248489,2719.49594607106,164.564946375933,5326593950838.82,593177448152.726,500545162935.224,457879188535.016,522878923747.386,896217892330.072,5098203890884.54,346606076506.657,419446086151.968,690078604503.711,572124195836.904,1662564327684.12,108.9266667,1.00767050869887,5293731328214.53,560349764878.739,494179162421.174,450868262229.537,515403312706.503,883196462517.585,5029364868450.75,327835866194.406,414797345951.995,681309501958.44,564168478046.892,1634271346252.32,101.66575838825
"33","2011q04",15376.692135971,4238.18961836075,3114.54303801894,2859.92920061166,170.012370244657,5429921335728.92,568422957849.942,524531480143.247,461486821366.607,567369355248.722,928578011187.371,5399031291142.99,355660183291.09,441674197096.37,755349872965.324,617416657311.829,1687931267910.94,119,1.01437385818972,5451634618590.82,557911183533.684,511348838137.372,455695464540.095,552949416792.744,905490103681.577,5241397296521.82,352306907213.042,429365017254.881,735857211731.946,600734376099.854,1651789745307.57,102.337868421561
"34","2012q01",15536.4695771024,4295.93459154082,3135.25215229044,2966.88916032109,173.343845542029,5627332892995.71,563258691889.512,537466591334.749,497690224686.442,587549262395.669,916663747524.46,5512394626182.41,362809904410.699,473093700655.126,764759898802.726,643597162531.05,1777652303752.34,106.22,1.00785446375185,5413383348723.45,523516585986.323,519132482346.833,498502057153.636,562924722185.891,886444459372.587,5313124159973.38,369670876625.887,457786013308.479,736435297474.77,619265588835.739,1713154686068.4,103.247570702585
"35","2012q02",15590.7878134648,4208.56804220961,3235.1504189019,3066.00736380955,174.410778381301,5709834216464.02,567901740204.85,553043806600.956,498046062318.308,610141360506.667,951462007553.376,5695231665336.75,363769641998.823,460739988317.502,813967575989.481,652910916418.192,1789787469727.86,106.22,1.0174869840584,5466042518830.87,583062481676.841,525744430932.159,479621296625.713,578457380228.036,896202588918.694,5392376923319.64,344825952938.161,437719295620.855,772390687117.428,618672672411.28,1701714561544.39,105.34002967101
"36","2012q03",15639.2733829625,4256.07444409714,3322.3044609135,3153.55361387249,175.438308663175,5705755575141.8,539820846832.543,575777113656.269,484097616111.472,612764702397.664,969314143242.856,5751862583980.09,356149969590.903,439592848026.222,828977501142.468,662128485147.494,1872953650322.77,110.56,1.02142265776169,5448878348250.15,479387605249.331,535724473019.347,448744416110.504,567478291500.444,903736582030.062,5358610756095.47,360658720736.941,407025769719.105,773573532765.479,617749940350.939,1735182995017.02,107.874941800138
"37","2012q04",15658.0373480466,4343.76622927152,3393.29287558262,3208.07034820948,175.275182418038,5959021112158.95,508593373524.532,583970503466.982,471901433679.138,621347399947.728,1020096508388.11,5858422048559.08,357850108480.346,455774114008.586,791333957668.771,666354372862.353,1881132576209.33,110.2266667,1.01425621703766,5405232359947.56,528228064161.559,535254173402.56,430972672193.565,569517865229.686,926129409018.546,5378988166653.58,330003874269.64,417188277287.706,726044589250.172,610357267518.885,1718250953397.65,109.510840560252
"38","2013q01",15793.7409957591,4329.6803907721,3432.04988081076,3262.44202574765,176.10142614037,5904892398530.01,533321489703.687,602353996414.718,446958027356.436,632290002804.285,1027182705980.84,6002612479846.48,362988764859.574,474718271443.889,856173514382.261,710006845590.338,1990841923405.64,111.8166667,1.01901797150109,5338195270307.6,467441558682.252,543977504960.739,398502383083.077,567838605907.543,927125415415.579,5402076442649.65,328985224580.776,428077706501.274,775137522371.154,640624967149.055,1786568351424.36,110.624351497
"39","2013q02",15836.096918423,4431.74751264619,3424.73039368523,3296.50732345233,176.839107280458,5859781054529.04,482875226867.683,619197044612.963,447533165467.63,630457397509.785,1117086483419.63,6157055490442.93,380245722030.384,511747038957.699,799517429290.396,714603180744.492,2064422110818.25,101.13,1.01276216922776,5256864684555.41,450535991198.784,550086907496.85,394327849783.526,558445128112.797,993667976083.158,5485510547328.5,334834134650.026,454971963937.68,710950036004.643,635667537623.395,1842243018594.79,112.242582638158
"40","2013q03",15883.2111735873,4547.43064442182,3414.8198304051,3319.36986558551,175.042285578079,6128603226396.07,506328205083.544,624872834005.629,469006884168.802,669052226580.106,1120215661240.98,6286119770679.58,390999192437.996,540523115878.622,845001747859.129,729440591391.066,2039807099641.94,110.1166667,1.01692698831667,5301667878711.05,466321468257.258,545976270633.934,407653946678.402,582922760902.809,987136819030.115,5494439957683.01,325816576672.518,471722779602.654,741185751439.105,637052521056.768,1792176009278.9,114.516258144993
"41","2013q04",15967.0342746866,4562.18789794008,3357.40814392675,3324.56675041111,176.07442120904,6242423663588.54,523231597886.022,637313542317.897,486312054561.24,678152682234.706,1153803547723.57,6335520794272.51,390459929902.286,582677462090.919,854892335355.647,752037733360.305,2152718798866.94,109.97,1.01559594159441,5353698502900.69,462821649253.691,548969304877.721,415185400885.655,580976547772.629,1000774377303.33,5480082028716.39,334061225089.404,502798342993.462,735569685057.042,646745543492.035,1875334452365.37,116.490370721782
"42","2014q01",15969.1971325332,4498.68249509629,3336.9035020253,3333.62053247018,175.138397740867,6426488082517.46,574730930629.755,655989815570.883,511008836082.611,710432519399.96,1197928820891.1,6514188552557.37,411832298092.397,599544234884.37,886790143898.451,749624710869.294,2022429877001.15,107.38,1.01242793813741,5453167621119.91,496615057458.204,556998017383.543,427599410203.396,596993038356.623,1017640035123.1,5523273190176.04,336289842341.071,508604916979.17,750027144563.672,634505626669.154,1708103274116.28,118.19504467938
"43","2014q02",16037.9186887772,4551.01047116285,3236.08169156292,3380.32601854941,175.066826697586,6580735788724.72,562309087561.177,662847921224.907,549414518332.386,720254545691.079,1146441932830.38,6618543428259.48,399689542453.335,608324089944.586,971867602805.328,757709974345.318,2045287794991.9,110.01,1.03337307648543,5415614975931.11,462461458690.6,546148760805.044,450685359345.802,590067801018.959,944787629979.797,5437282791882.17,319605762450.127,500757848607.173,797782705881.856,621835011172.941,1661951914340.86,120.719963747292
"44","2014q03",16009.2672872352,4544.03832946121,3125.74333874995,3395.58741948831,173.943984612068,6598410079847.53,634004910437.052,671027955765.138,555687722765.805,745619810886.306,1206655459357.96,6892489663311.4,399655401554.845,639811012516.391,980059450127.745,772145882850.642,2218536876963.12,101.1433333,1.02672391442485,5271646994834.73,521420275062.015,538519294799.135,445828241517.936,591028565388.948,954604937816.992,5506733068387.84,325586114303.879,511539591919.076,782952131607.969,615921921716.669,1790453751900.93,124.310062618631
"45","2014q04",15954.5481136843,4440.04771434679,2894.57092140368,3423.57140011978,168.27506106607,6660840180276.34,645863390956.155,691468348552.098,562167512166.932,751467647805.528,1204099619496.49,7311510183341.16,418352973742.008,639288441462.07,1069702786643.7,779907900170.463,2283694349080.4,70.61333333,1.04006475267471,5117556806102.4,471926505635.789,532697667407.168,426723815655.919,578375177415.673,927776469159.688,5588163221554.84,312536130327.372,488186245252.601,822885431520.32,600648245063.103,1740564347784.98,130.090846972755
"46","2015q01",15668.0043942415,4631.37046263123,2578.3173278579,3414.32450733304,162.102580799896,6609620751804.44,633447120957.613,684876563605.971,584641710684.446,786424380902.564,1252975178002.09,7344749648383.41,438255322559.4,731039087017.419,1036417538220.67,763695157253.427,2395842128523.95,56.84333333,1.05069970193802,4891940690458.21,483065242855.093,501163093072.638,416641606600.675,577738769432.919,914892813567.865,5412156902417.96,311057319843.546,542031264758.624,767300991317.544,562100452110.444,1771585920104.95,136.635615097719
"47","2015q02",15566.8191663114,4604.89965854263,2380.92794132648,3397.07020396991,156.667991822114,6663932690809.04,693475295936.796,690486253869.773,614460247380.272,790842104785.818,1313180595498.2,7413857146748.21,439833860681.825,677354995585.176,983568596223.056,773361459243.091,2619375119966.98,65.04333333,1.0248412598769,4719268335295.36,474277151422.025,493931131340.357,434664607497.048,570493031813.742,940473454116.697,5317273728781.45,325562475187.719,483377449127.332,706244444673.05,553962975439.343,1879637635057.97,140.862419496872
"48","2015q03",15562.396112769,4598.82997139562,2293.11068825076,3402.9430068129,152.797316325999,6680467788756.92,659044368556.112,710851628099.528,619275191013.046,751240658268.957,1354967100050.32,7396635598612.66,458625755615.058,653045929151.537,934491873744.619,782205962158.063,2520771648347.11,51.13666667,1.02997952702838,4574951734434.42,448575225357.556,494191346005.444,431818038331.043,529125087896.332,939994049499.766,5139346125609.66,312539352950.24,452397694718.749,652821961937.412,546364433820.732,1756664253885.77,143.78053750168
"49","2015q04",15473.4035812771,4741.09036469379,2248.00634973529,3468.64261651615,152.971682823463,6424744561791.88,685225179497.402,710380108003.84,634815433273.252,765517541328.836,1370262134749.03,7133730828162.17,486071326467.901,652730235390.714,969690930582.6,752489311370.721,2567465723064.38,43.86666667,1.02079280194049,4357989741952.39,434179497756.568,483554043139.162,443801453375.595,526320222499.635,935651957898.398,4885952557418.01,342201098253.757,443872230319.138,663421311046.147,513329502113.427,1733262425638.05,146.271744695268
"50","2016q01",15531.5024946451,4685.1763133783,2228.07530275814,3493.24281672806,151.203822175575,6535951235927.09,673452141376.994,730012795231.121,670292490160.437,690661383230.306,1420425087156.35,7376769269336.97,456132783106.141,684762408097.518,886597662722.085,768893445927.674,2567025083755.63,37.56333333,1.0122363276285,4362031730468.98,445783643491.169,492785816344.909,479011784788.743,471726774913.429,948797327529.676,4948625796189.99,324887434102.351,459433600468.275,597697224613.685,518455186449.557,1717350773504.63,148.446664121421
"51","2016q02",15509.5033243491,4787.07561415172,2211.48533436668,3557.32375317761,151.505191617885,6725953907818.14,718401109381.746,747026093703.357,657387970824.272,749053970565.043,1481651839013.78,7567878166933.07,472840695467.133,760798458747.655,1025855414085.54,779167722347.814,2572848488405.5,48.86,1.01615944099001,4423515568387.48,441983866882.235,495412046594.046,446562989191.534,495879694217.309,975432759966.923,5032230813227.67,316324941127.982,506168941418.242,681004461670.768,518319426326.854,1710232480466.31,150.837192629331
"52","2016q03",15500.5309362826,4860.72567966628,2266.5041414506,3625.97126060904,152.282268034747,6993436175779.92,754024576826.657,755283068475.6,680259357075.085,793313678239.945,1503464171479.65,7709473994637.16,472318557220.734,838717523744.032,1017274448404.49,774316957308.113,2714718533046.8,46.74333333,1.01062076975372,4550502575304.21,478033231278.324,494934541989.52,449489998097.097,530191527673.702,998389319155.816,5089647640750.35,315932771041.427,552458182053.03,669742887749.078,508177280496.858,1769748996703.92,152.991381240856
"53","2016q04",15545.2989338083,4912.52828193536,2363.69299430801,3671.79937854501,153.066576173108,7469800713735.5,798879513604.104,772053478492.602,713730344985.525,871265873750.223,1597386860990.36,8052785525416.4,452512257627.606,916137602924.006,1071715890593.73,806450197432.613,2775930094113.07,52.26,1.00794109059458,4810750642186.01,482890536739.676,501922926861.675,461585047411.733,568006997817.09,1049899034851.53,5197224029174.57,291739829838.693,596142000229.691,693759439962.66,523601962846.116,1827571058182.84,154.090215112834
"54","2017q01",15605.3759782443,5001.88023692698,2574.29057642161,3787.67177464162,156.507469453836,7648718468177.65,860161891206.043,784198261171.328,716715786790.503,970504554338.566,1598974398744.26,8091743405030.64,467513914624.636,880282470994.838,1134313280116.11,824478024439.405,2932931756475.17,55.18666667,1.00517813554011,4941404943437.97,507833521625.948,505355990301.623,444601568804.816,620850563435.735,1077515199669.71,5204361622010.55,297375861899.087,556383966743.571,726506211479.425,527170386174.558,1935918785364.5,154.145511218661
