"","Time","GDP_2011","Ex_2011","Im_2011","Inv_current","Inv_index","Budget_in","Tax_pi","Tax_ndfl","Tax_nds","Tax_ndpi","Insurance","Budget_out","Out_general","Out_defense","Out_economy","Out_educ","Out_soc","Brent","IPC","Budget_in_r","Tax_pi_r","Tax_ndfl_r","Tax_nds_r","Tax_ndpi_r","Insurance_r","Budget_out_r","Out_general_r","Out_defense_r","Out_economy_r","Out_educ_r","Out_soc_r","INDEXDefl"
"11","2006q02",12978.3837722496,3826.38669464621,1931.71019500599,1119.3811444346,NA,2907888751285.46,404219681116.214,223609518930.174,209633517673.781,283288271876.684,363383601419.201,2171951388661.21,204177394359.428,168834432180.907,226585795266.089,242584543084.124,702845715258.98,71.4266666666667,1.01852643556587,4358777698153.18,666001624480.067,360844079371.737,339122323201.358,460412029954.804,592124926897.442,3426697723159.19,320255954461.148,271485513750.539,366831709565.12,391584636030.256,1143749951511.41,62.1748392566455
"12","2006q03",13236.9931023446,3901.5259203009,2037.04088924319,1204.86841030948,NA,2491042186314.55,419817976775.857,239393110236.697,214201526221.776,287549220838.982,395856833755.061,1906046862616.2,211172946611.468,170578182583.074,243033803061.883,259139275973.378,622341191634.518,68.7233333333333,1.02230244891404,4132562583303.41,641051311698.289,378293668832.617,343216126326.81,453468994042.385,636100252885.966,3082275341340.74,313590862099.087,268743191239.432,383781054016.654,409456217285.924,969270693665.604,63.3923262818831
"13","2006q04",13518.0368352856,3913.37386940914,2180.99111709207,1308.17931895194,NA,2697762032547.6,451790127497.175,257342244474.479,213228612556.711,280261199625.781,414667071999.97,2194493497501.88,187770895822.756,178064324545.91,260593209724.139,276293421703.189,646015388825.034,60.5066666666667,1.01873611674614,4313343837078.8,720577466162.826,399069601196.526,334118456945.662,436756177588.636,641113371398.619,3428169149544.52,338727110873.869,275863904794.071,404447503420.487,427363164531.916,1015786135920.94,64.5169546827326
"14","2007q01",13803.3203187507,3964.70022718402,2358.77753161089,1414.71925309471,140.787627263982,3102951542346.95,458933932528.508,280345415421.453,256057562287.064,277423703240.854,445423992604.394,2402507205056.7,234283568781.816,187677821993.597,290638710422.093,294410715522.495,655294188988.651,62.0966666666667,1.01844981422425,4423986792383.23,672620913196.377,426426913857.156,387381312258.089,420226271921.365,671983201903.046,3614310109523.13,320978009536.088,284956425125.025,440801362661.906,447108686879.925,994561980744.797,65.7134415413124
"15","2007q02",14091.621640392,4071.61911036158,2466.63070695815,1568.30871978936,147.136227658205,2870340754079.25,494055567508.5,299175604025.96,321705691842.016,296483229248.362,436061011714.697,2473516339849.34,261986022679.755,201321778520.663,325711601057.232,310098087775.07,594198930149.419,69.7866666666667,1.02727488764686,4434229031349.88,797962369108.446,444289595191.633,478420651236.063,440994955505.153,646160468144.865,3688860326080.28,410556068354.919,298688841428,482057252957.334,459051125241.464,880113445756.705,67.3354791465668
"16","2007q03",14307.5420175744,4086.91484407153,2529.82078366132,1714.71002508524,154.441420768927,3296350801020.67,488012766634.899,322033352080.326,360843229171.899,314181124208.383,457183515466.965,2847389048201.63,281977215122.914,212819221229.784,357746495455.56,333788953763.27,696905495610.971,77.7766666666667,1.03044672881112,4840405647210.81,710169065526.611,463888825055.736,518552375352.483,449392785979.845,655983019652.665,4081562681626.35,414799971069.702,306504915934.774,513332101764.462,478553057363.263,1014429171826.19,69.4842177351426
"17","2007q04",14756.5629707998,4254.56625472503,2682.50621886362,1923.30298514859,162.861846040393,4006148916370.25,577648893469.955,355500560586.714,375790988866.615,359280787469.26,498844133900.985,3149606836047.67,368835382305.276,219220120470.774,433309368761.511,360844725802.486,745000589301.578,90.9966666666667,1.03801382401774,5246122079798.46,905522833590.138,492918406586.242,525215229976.297,503315942726.415,689620807756.494,4347223752776.16,485468004104.324,303806657760.381,602797621696.986,500112276703.065,1026169049636.59,72.1101835377729
"18","2008q01",15134.6878072842,4260.94002690019,2875.20661867233,2079.6864285902,171.826602754108,3823596911704.85,572352985147.672,383276336034.863,295138369258.516,404582368873.035,510215064518.978,3167908410874.08,337517629899.557,228019804946.539,443935375388.59,373074665406.963,787533259033.243,97.51,1.03440181599837,5304565505642.9,821423909638.909,515124842244.68,397045824132.181,543279963544.727,685648963544.939,4288041529716.34,466819439888.809,304901731789.972,596079747798.042,500551693087.217,1065525627038.06,74.7851393725567
"19","2008q02",15219.912180934,4164.1111502901,3002.89153844836,2194.5622865515,173.775738868658,4095346025571.72,628181819136.725,411469575982.187,309891571497.927,396763579660.486,522385965641.405,3460564372192.9,314034291057.91,246745457553.55,526765114155.807,400456301486.858,887694502406.16,127.093333333333,1.03684024289865,5384555345361.81,809199230069.397,531780183375.643,397922886575.069,520962592755.583,678919531643.082,4463488864672.06,426388424012.069,319285761564.142,683982266768.628,518991562669.495,1141321589646.22,77.3487773631777
"20","2008q03",15074.0830704338,4119.82512064495,2870.72560758627,2215.49867119373,168.503750299316,4316117467598.89,571277952467.974,428822821341.979,310430703860.389,378402793214.209,541166491227.315,3532619809216.31,335147068082.998,264346706310.502,567401173149.028,421301963612.858,924709331955.299,112.696666666667,1.03266264679809,5125339476165.36,780574418705.947,536481442905.386,388646570387.992,517392907350.039,675866098035.83,4461240401324.94,418140781471.623,331079246150.453,713458525165.504,527291462919.944,1156449187121.53,79.6771607022794
"21","2008q04",14463.502422528,3916.09896634163,2543.43253095757,2133.66993303936,157.716001513127,3660094604447.36,480310905847.671,419823699050.628,247634247823.39,326321204294.352,546238747426.69,3785801687807.96,320597096270.112,284659515537.761,616476544675.093,429167834260.045,970168113377.237,54.8933333333333,1.02849553469,4406588810471.32,541425016405.694,511179188919.124,295844651482.004,414361227739.173,667470066023.504,4579028104480.93,381351643559.195,346588395928.539,751681308619.921,522955476110.622,1180410142202.7,82.0629708886484
"22","2009q01",13825.3444252795,3798.51888171328,2141.52236938278,2058.85327703226,148.456365400044,3385491727239.5,423433359655.862,412584650625.79,271466586238.768,274940273569.248,534025688084.526,3851834159377.75,318372970670.686,292397942074.029,706600598983.675,436916583716.366,1031417854531.42,46.8166666666667,1.03146827747285,4039105676437.15,517772936130.703,487007878234.197,323303738084.506,362956554242.502,640230210215.643,4571930888167.17,381435339617.114,344690039961.697,837867800521.753,517099324185.974,1219097817834.6,84.7932745688662
"23","2009q02",13703.4994874434,3923.06773142961,1933.60927231898,1965.33446726649,139.71781013324,3233068435123.37,336787026516.812,409995267471.332,276010591457.23,273327992590.872,523810941977.737,3911843889491.31,335391336358.65,301441695913.302,688408366560.177,443248229926.691,1074349739892.36,61.9533333333333,1.02210377120759,3691567570063.03,371792107204.997,472844828953.657,319085111568.656,323254741378.4,601587950468.795,4541298859933.33,374325149769.409,347493151830.708,798269723133.686,512141796786.407,1244015303834.52,87.0320849881382
"24","2009q03",13819.672910829,4022.05188000039,1908.76552404581,1973.48997656862,139.789899126446,3378900786355.52,361933544068.365,418665409071.272,285400623312.452,281689589674.439,530796489997.353,4105973566100.95,324592505519.058,306438546211.94,709165194445.544,445041026598.088,1180397156948.06,69.92,1.01718832145883,3787689473743.83,401517761319.447,475147059224.232,317771676990.486,325144532420.284,594132442580.158,4640589274698.89,367711556895.74,347698090518.43,805875921005.296,506016214305.667,1340025194270.04,88.3368979263101
"25","2009q04",13966.9073896757,4095.8779930982,2076.94135749016,2002.53118807521,139.220295588389,3597841555640.12,361190726721.41,420720399866.887,323346033709.833,301354443780.179,524430821247.736,3996018187434.13,313909249884.04,303671351460.645,633358197817.372,447201386406.988,1270489898909.2,77.1266666666667,1.01434880459839,3989791441754.95,385140823145.151,470966896003.966,358981020114.275,341558319079.905,588237855963.099,4503521470939.9,358469702030.848,339068072805.327,709079134619.193,500360778761.275,1426107173948.62,89.182116710668
"26","2010q01",14291.6018065784,4221.59955926357,2265.36413213314,2078.91936649113,142.549666521397,3740968759635.85,395968985966.862,431273811449.692,326997768481.783,334914513057.7,530951396520.774,4165171856388.11,355599962568.562,313344547926.634,633418342104.919,457722992173.668,1352871486460.89,77.1266666666667,1.0139154221247,4103866930115.84,425423998346.954,476557116741.508,362207520004.453,365563315841.461,589245388017.503,4580891417941.92,382011090431.543,346187146890.733,697131449825.878,504713010945.965,1484483055789.05,90.3518325894199
"27","2010q02",14402.3052924469,4199.54181278951,2388.22042914342,2181.75415804135,145.999849860492,3963222469922.85,457167761708.417,441123688067.564,289925837087.457,347498012232.212,574219812573.18,4284871952024.48,347230666146.101,309957986197.034,573598260417.625,462302541228.463,1464100805470.57,78.87,1.01809500462331,4254351987626.57,474752924632.877,478882227539.467,314214859072.488,376564608581.558,618810657880.855,4635793944758.27,366154202014.783,335723424778.681,620172245343.571,500080037900.625,1590019185301.68,92.1523795580924
"28","2010q03",14415.9624282253,4194.98195456465,2586.77326746948,2253.48843142618,146.847130888541,3959645063608.74,469622568534.213,446004488564.589,317151965806.196,368020781639.079,600784435046.313,4317218381154.13,354974095428.945,313320650497.224,603997637263.057,474752724878.804,1477021196598.92,78.2633333333333,1.02533816209517,4208722027404.16,480986148283.276,472166066694.871,333871266582.537,387075200873.794,629834156779.256,4574098491693.67,375869156913.342,331736939798.212,638909038467.432,502115605445.303,1556914228906.37,94.4806376293448
"29","2010q04",14645.3754825591,4227.14851929459,2713.79965679895,2366.1842435863,151.293378640158,4179022271921.67,514337057892.354,463010759650.933,364330689851.159,401240974737.163,661777131633.148,4444302420584.8,355078183608.555,325880849399.37,608033333110.68,488927049934.829,1543516455947.61,84.355,1.0231487873658,4358555265974.93,515795982232.23,478592873995.708,372550845580.889,419438800196.112,686420828009.755,4603851189963.56,365789218438.064,337581586661.794,629653640035.239,506319561034.111,1597897314072.16,96.9025214557916
"30","2011q01",14762.530089762,4212.47279475879,2852.28677296621,2462.52354230223,152.353224188158,4740846421016.99,548497419844.355,476983548753.657,388841300033.976,436307056596.338,780783820487.795,4648151491281.92,323723460161.267,322968478885.6,621442983289.038,500833619248.628,1577385280273.44,109.943333333333,1.02390800674914,4746280711462.23,539316805024.888,480835918836.376,385686676569.577,442106758679.897,795177155237.297,4715300179502.04,321606090394.581,323830799299.679,630798767634.69,506966095308.801,1599011740168.64,99.1551661950608
"31","2011q02",14905.7182733421,4233.35115775706,2999.57193350421,2589.41000230622,158.529850343791,5151279162546.96,552676776397.939,489956380757.04,442553708973.553,490367490973.703,849334605049.359,4799431750146.43,338927681956.426,369573767007.654,670647958144.62,538255804939.822,1583459026010.24,111.393333333333,1.01542010281854,5049208937811.3,545155034258.961,487420274800.407,440146547367.949,493630237265.235,839768093086.299,4784886081786.9,353124156240.897,367305690251.735,669454284588.964,537441228932.394,1570738290234.97,100.775836709933
"32","2011q03",15155.840958025,4198.51806861617,3004.14363255028,2719.49594619162,164.564946367563,5326597823292.58,593177364602.794,500544979482.632,457879394380.241,522878825125.261,879206734716.588,5098203437641.42,346606217048.333,419446032721.07,690079167069.267,572124483057.889,1660168370039.2,108.926666666667,1.00767048801455,5293730288801.51,560349939549.667,494179274406.256,450868512436.461,515403704564.972,862968421547.005,5029367226931.95,327836204533.523,414797080448.431,681309582419.089,564168794988.071,1648586559612.38,101.665758393488
"33","2011q04",15376.6921361142,4238.18960807432,3114.54303841954,2859.92920137464,170.012370230548,5429922091372.59,568419172055.288,524531329005.873,461487098828.489,567369094190.87,913950983452.204,5399031721791.51,355660238527.049,441674140029.948,755349681608.78,617416674280.543,1691047776799.51,119,1.01437392044194,5451635120614.65,557911255072.607,511348893900.965,455695507603.478,552949335021.302,896192120060.898,5241400372850.93,352306897113.877,429364944432.696,735856983551.911,600734213053.409,1635587995189.26,102.337868388097
"34","2012q01",15536.469573728,4295.93458783478,3135.25215327201,2966.88916099671,173.343845503928,5627328257849.39,563253446920.154,537466662806.665,497690392052.774,587549003208.446,931121630231.58,5512396427234.62,362809913600.053,473093738274.799,764759697914.662,643597099857.961,1772020065895.31,106.22,1.00785446782963,5413383903046.23,523516653881.415,519132373256.94,498502063903.821,562925072141.01,896449081050.57,5313126697652.76,369671328329.461,457785901738.741,736435163490.246,619265532356.167,1717763947254.27,103.247570741368
"35","2012q02",15590.787815841,4208.56805145116,3235.15041897473,3066.0073642834,174.410778424681,5709835525221,567896090995.798,553043544079.784,498046104378.623,610141028758.124,943594716287.148,5695232916491.1,363769532492.415,460740066184.993,813967320149.535,652911202476.732,1797426643115.65,106.22,1.01748696751174,5466043380423.45,583062622625.35,525744664851.732,479621347897.565,578457392912.148,888535879642.71,5392377619747.64,344825773772.34,437719132423.015,772390867938.472,618672968481.01,1693040778582.66,105.340029659092
"36","2012q03",15639.2733816666,4256.07444873709,3322.3044614623,3153.5536130452,175.438308682142,5705753755618.49,539815103218.927,575776992983.256,484097448075.044,612764447196.086,974538861131.851,5751864063522.92,356149646421.955,439592977733.96,828977006162.933,662128609855.749,1870958914981.87,110.56,1.02142260088387,5448880154166.51,479387557193.923,535724518759.062,448744367025.478,567478464747.201,905842123548.102,5358611857485.87,360658535297.178,407026051239.402,773573202635.599,617749916035.578,1748308022278.17,107.874941758427
"37","2012q04",15658.0373506901,4343.76622795658,3393.29287546893,3208.07035050411,175.275182418197,5959016373335.45,508586405280.475,583970402573.02,471901122356.92,621347239716.845,1012029564765.07,5858423483936.84,357849736748.189,455774175586.225,791333922625.951,666354680753.261,1882342170919.61,110.226666666667,1.01425616842216,5405232239224.04,528228073068.328,535254378217.564,430972722769.946,569517951458.964,927699132220.298,5378986530116.19,330003837308.14,417188504048.886,726045540293.807,610357551486.522,1727080133763.88,109.510840544723
"38","2013q01",15793.7409940729,4329.68039980183,3432.04988054373,3262.44202319575,176.101426223683,5904891048150.89,533320669466.721,602353702061.098,446957674915.142,632289870389.074,1049154005631.35,6002612900675.12,362988305296.586,474718148408.114,856173188182.152,710007057109.59,1999147084152.89,111.816666666667,1.01901806176096,5338195257654.91,467441501594.459,543977837850.528,398502412525.501,567838565708.59,942708032882.041,5402074290124.97,328984878164.084,428077949230.577,775137179859.128,640625100436.377,1790232022580.53,110.62435151106
"39","2013q02",15836.0969183647,4431.74751589405,3424.73039366679,3296.50732391757,176.839107185608,5859784200778.67,482879028146.581,619197137628.159,447533098451.599,630457358870.095,1091151263329.66,6157055305684.13,380245292186.142,511746925286.079,799517977757.473,714603517362.786,2054477575399.39,101.13,1.01276212973854,5256864679779.67,450535806232.472,550087144425.243,394327744542.597,558445307311.311,967841134093.791,5485508972871.53,334834362533.035,454972206517.673,710950666095.451,635667549756.25,1840123119353.12,112.242582663689
"40","2013q03",15883.2111740219,4547.43062597311,3414.81983014833,3319.36986803932,175.042285590929,6128603592785.8,506317594597.655,624873017810.219,469006964356.621,669052274289.657,1126450398359.16,6286120071379.73,390998935706.49,540523151836.031,845001307005.145,729440700797.59,2044275286481.88,110.116666666667,1.01692692425345,5301667804599.27,466321497217.195,545976426896.379,407653799596.675,582922631005.558,988811687580.251,5494435898121.75,325816426292.374,471723073222.938,741186149912.484,637052626459.232,1773500697080.16,114.516258140817
"41","2013q04",15967.0342732824,4562.18789268727,3357.40814385362,3324.56674820546,176.074421216833,6242423304561.65,523246884262.141,637313607174.497,486312050551.014,678152742603.48,1161799712658.01,6335519979214.46,390459824013.852,582677546903.071,854893182318.921,752037715498.88,2149434847896.11,109.97,1.01559608993224,5353698338897.06,462821562982.442,548969185821.85,415185233583.384,580976739416.616,1010606793158.24,5480080238894.46,334061213648.823,502798588377.255,735570111022.091,646745726363.754,1863943555045.27,116.49037067899
"42","2014q01",15969.1971368591,4498.68249599608,3336.90350179875,3333.62053702415,175.138397712287,6426489512523.87,574718957143.344,655989879945.717,511008990840.517,710432653838.526,1177093768710.56,6514189754958.66,411832366194.346,599544255107.329,886790057360.869,749624757084.981,2018778974658.63,107.38,1.01242788097382,5453167211217.36,496615155504.206,556998241842.549,427599436673.189,596993097591.691,997500490262.945,5523271357580.85,336289591229.626,508605041841.278,750027449187.562,634505522392.984,1706150910229.09,118.195044693953
"43","2014q02",16037.9186840976,4551.01046838475,3236.08169148999,3380.32601833356,175.066826731638,6580733801388.95,562321441753.82,662847849452.657,549414570308.424,720254776449.058,1171724494937.48,6618543402059.8,399689836091.043,608324320716.241,971867980038.481,757709755303.843,2046052513077.98,110.01,1.03337310799285,5415613346677.2,462461590751.006,546148966198.449,450685674627.232,590068063538.472,953556120552.116,5437281283373.49,319605494674.528,500757775720.592,797783156070.587,621834955984.209,1698617591533.06,120.719963704859
"44","2014q03",16009.2672903361,4544.03833699601,3125.74333851776,3395.58741637371,173.943984575881,6598408722565.9,634009357416.264,671027658293.188,555687522141.972,745619790522.879,1188612668249.97,6892488850599.55,399655666817.125,639811228495.5,980059275253.505,772145774396.004,2217969298656,101.143333333333,1.02672396876607,5271646133556.82,521420464850.577,538519473146.12,445828675127.315,591028690281.552,948086886783.248,5506735051527.21,325586367762.402,511539212618.493,782951823507.628,615921933699.335,1767796279893.23,124.31006267181
"45","2014q04",15954.5481092124,4440.04771891652,2894.5709212907,3423.57140121522,168.275061057098,6660839860140.64,645873410831.308,691468108890.453,562167432640.318,751467994827.393,1215623470347.92,7311507659350.01,418352978062.206,639288569289.677,1069703005432,779907985858.062,2282724464258.37,70.6133333333333,1.04006467339344,5117557106348.13,471926638312.241,532697997420.603,426724251061.158,578375504380.142,937580398282.559,5588164830926.48,312535920783.142,488185882436.841,822885813119.221,600648035084.794,1752990995102.2,130.090847020319
"46","2015q01",15668.0043968807,4631.37046885829,2578.31732749423,3414.32450517624,162.102580775237,6609617609790.83,633451277592.887,684876793603.644,584641681573.357,786424259061.336,1253523311849.47,7344745249889.32,438255275828.233,731039915867.973,1036416803471.33,763695234592.347,2396001748239.49,56.8433333333333,1.05069961830009,4891939844762.44,483065400764.024,501163263351.938,416641934166.573,577738798745.301,916039575957.996,5412158613791.86,311057573611.005,542030614406.91,767300543431.062,562100609558.974,1765660408651.39,136.635615017015
"47","2015q02",15566.8191676518,4604.89965021562,2380.92794140457,3397.07020409965,156.667991891231,6663930801167.11,693481306424.857,690486080249.476,614460107698.848,790842551766.697,1310691801187.59,7413854404848.68,439833705052.614,677355220098.515,983568711291.211,773361586349.271,2621707552269.79,65.0433333333333,1.024841224342,4719269025710.03,474277029316.313,493931205388.87,434664719188.066,570493160617.435,933242993264.548,5317274498989.2,325562281895.977,483377461459.595,706244470500.456,553962999897.726,1871390496084.6,140.86241953997
"48","2015q03",15562.3961119381,4598.8299707087,2293.11068831929,3402.94300982655,152.797316339931,6680468141945.03,659048582690.144,710851734709.273,619275056203.18,751240616992.933,1357783414411.16,7396633681481.11,458625375294.756,653045844433.887,934491332919.942,782206092199.417,2526769277289.16,51.1366666666667,1.02997968802184,4574952114490.37,448575130143.075,494191358172.999,431817937805.464,529125307603.107,953699767842.655,5139344696168.24,312539121279.491,452397850988.343,652821485932.428,546364263638.067,1746200028986.92,143.78053751139
"49","2015q04",15473.4035822043,4741.09037479701,2248.00634949477,3468.64261239127,152.97168280758,6424745045291.84,685226240968.161,710380484614.018,634815270196.712,765517804480.617,1384457365793.19,7133733638837.58,486071158292.527,652729990323.74,969690491163.832,752489487938.515,2564590472738.53,43.8666666666667,1.02079268240836,4357988527854.87,434179283898.954,483554129350.084,443801492442.541,526319968494.716,944421196207.03,4885951064531.88,342200871646.333,443872628642.498,663420577395.72,513329651534.251,1752285922988.4,146.271744694419
"50","2016q01",15531.5024917652,4685.1763073734,2228.07530352426,3493.24281664775,151.203822225699,6535957711581.73,673456144548.176,730012587795.115,670292335187.534,690661421077.97,1411740682716.61,7376769640605.36,456132969610.909,684762060984.015,886596807411.182,768893438108.939,2572981243835.78,37.5633333333333,1.01223638201665,4362030875627.32,445783361284.548,492785661960.486,479011865944.654,471727024816.051,942142420511.756,4948625077855.1,324887286365.692,459433872993.646,597697033546.618,518455099486.34,1729266507475.52,148.446664166338
"51","2016q02",15509.503327365,4787.07561917618,2211.48533481337,3557.32375320709,151.505191583567,6725958379469.83,718399561812.829,747026352963.988,657387921455.728,749053948967.323,1456418638017.05,7567876232917.64,472840687887.068,760798225087.134,1025855505980.61,779167759093.941,2572559925856.9,48.86,1.01615946678758,4423513710055.87,441983800414.334,495411995251.622,446563070096.572,495879412483.141,969084692338.305,5032231092539.8,316325031944.667,506168716177.118,681004116602.968,518319474041.834,1699279810232.88,150.837192672554
"52","2016q03",15500.5309356096,4860.72568457343,2266.50414158311,3625.97125907746,152.282268038733,6993433415627.94,754026651386.33,755283223340.583,680259454283.767,793313875710.887,1533273428055.77,7709470741305.87,472318687007.147,838717475400.477,1017273407287.05,774317123688.665,2706556613813.98,46.7433333333333,1.01062065509223,4550500439628.4,478032908248.308,494934714010.781,449490270241.278,530191617661.27,1011882772492.14,5089649162491.04,315932710792.024,552457649087.193,669742923974.537,508177578548.679,1797004320608.31,152.991381229978
"53","2016q04",15545.2989330564,4912.52827532254,2363.6929941004,3671.79938097138,153.066576149764,7469795057702,798897422579.893,772053373574.825,713730414141.691,871266051363.383,1602869172052.4,8052777686199.19,452512289357.884,916137882331.707,1071716239033.95,806450286914.779,2773487928661.48,52.26,1.00794120894352,4810749661596.55,482890456774.659,501923141397.472,461585062477.518,568007291954.065,1053856378597.88,5197225997107.55,291740048275.963,596140931025.968,693759873916.958,523602193291.151,1798813471766.61,154.090215059815
"54","2017q01",15605.3759724464,5001.88023342564,2574.29057475193,3787.6717725646,156.507469356597,7648710492844.9,860187057321.564,784198363389.831,716715754010.645,970505042852.381,1635510378605.21,8091737572075.02,467513587408.992,880282328631.573,1134312849182.42,824478338960.21,2916276801422.19,55.1866666666667,1.00517820414346,4941404985217.14,507833257917.687,505356558634.515,444601356010.946,620850967333.039,1080777012128.48,5204364194355.14,297375854311.228,556383208422.094,726506505050.15,527170828328.46,1906941188507.4,154.145511193749
